Unnamed: 0,CustomerID,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
3280,203280,30.0,1,3,30.0,2,1,3,5.0,3,5.0,0,3.0,0,3,0,1.0,3,26014.0
723,200723,46.0,1,1,13.0,3,2,3,3.0,3,3.0,1,7.0,0,2,0,2.0,3,25845.0
4839,204839,43.0,0,1,8.0,2,1,4,2.0,3,4.0,2,3.0,0,3,1,1.0,3,21050.0
879,200879,60.0,1,3,13.0,3,2,2,1.0,1,3.0,1,1.0,1,5,0,0.0,2,20220.0
3594,203594,36.0,1,1,25.0,2,2,3,2.0,1,5.0,1,3.0,0,3,0,2.0,2,23886.0
797,200797,26.0,1,1,27.0,3,2,2,3.0,0,3.0,1,2.0,0,5,1,1.0,1,17377.0
1167,201167,35.0,1,3,21.0,3,2,2,5.0,1,3.0,1,7.0,1,1,1,1.0,2,20440.0
2374,202374,48.0,1,1,21.0,3,1,3,3.0,3,3.0,1,2.0,0,3,0,0.0,3,33265.0
4699,204699,41.0,1,1,27.0,1,2,4,4.0,3,3.0,1,6.0,0,3,1,2.0,3,29000.0
4590,204590,36.0,1,1,28.0,2,1,3,4.0,1,3.0,1,3.0,1,3,0,1.0,2,22692.0
2441,202441,51.0,1,3,16.0,2,1,3,3.0,3,4.0,1,6.0,0,1,1,2.0,3,28142.0
4656,204656,51.0,1,1,16.0,2,2,4,4.0,0,3.0,1,6.0,0,5,1,3.0,1,21058.0
3131,203131,37.0,1,1,9.0,3,2,4,4.0,0,3.0,2,6.0,0,5,1,1.0,1,21197.0
3019,203019,55.0,1,1,26.0,3,1,4,4.0,1,5.0,1,2.0,1,3,0,1.0,2,24163.0
1485,201485,29.0,1,1,27.0,2,1,2,1.0,3,5.0,1,2.0,0,5,1,1.0,3,24980.0
400,200400,39.0,0,1,6.0,2,2,2,3.0,2,3.0,1,2.0,1,3,0,1.0,4,34197.0
1538,201538,35.0,0,1,6.0,3,2,3,3.0,0,5.0,1,5.0,0,1,0,1.0,1,17194.0
3610,203610,49.0,0,1,11.0,3,2,3,5.0,4,3.0,1,4.0,0,5,1,2.0,0,33880.0
158,200158,40.0,1,3,10.0,3,2,3,4.0,3,3.0,0,1.0,0,2,1,0.0,3,25855.0
3905,203905,51.0,1,3,35.0,3,2,3,5.0,3,5.0,1,6.0,1,5,0,1.0,3,29532.0
514,200514,33.0,0,1,9.0,2,2,3,3.0,0,5.0,2,2.0,1,5,1,2.0,1,18348.0
3127,203127,26.0,1,3,26.0,3,2,3,5.0,0,4.0,0,3.0,1,2,0,1.0,1,21091.0
3811,203811,28.0,1,1,9.0,1,2,3,4.0,0,4.0,1,3.0,0,4,1,2.0,1,20904.0
3913,203913,35.0,1,1,15.0,3,2,3,2.0,1,3.0,1,4.0,0,3,0,2.0,2,23082.0
1380,201380,35.0,1,3,24.0,3,2,3,3.0,1,5.0,1,1.0,0,3,0,0.0,2,17144.0
1332,201332,29.0,0,1,30.0,2,2,3,4.0,0,3.0,2,2.0,1,3,1,2.0,1,17439.0
3858,203858,48.0,1,1,32.0,3,2,3,4.0,3,3.0,3,4.0,0,3,1,1.0,3,27311.0
659,200659,28.0,1,3,11.0,3,2,3,3.0,1,3.0,2,2.0,0,3,1,0.0,2,19908.0
4042,204042,23.0,1,1,9.0,1,2,4,4.0,0,3.0,1,2.0,0,5,1,1.0,1,21201.0
4473,204473,39.0,1,1,9.0,3,2,4,4.0,0,3.0,1,8.0,1,4,0,3.0,1,21735.0
1370,201370,47.0,0,1,20.0,1,2,3,3.0,1,4.0,1,1.0,0,3,0,2.0,2,20467.0
1074,201074,33.0,1,1,14.0,2,2,3,3.0,1,3.0,3,3.0,1,3,0,2.0,2,21388.0
4376,204376,35.0,1,3,28.0,2,2,4,2.0,1,3.0,3,3.0,0,3,0,1.0,2,24015.0
3441,203441,28.0,1,1,24.0,2,1,3,4.0,0,3.0,2,3.0,1,5,1,1.0,1,21072.0
511,200511,36.0,1,1,15.0,3,2,2,4.0,1,4.0,1,3.0,1,4,1,0.0,2,23847.0
4726,204726,44.0,0,1,34.0,2,1,3,4.0,3,5.0,1,2.0,0,4,1,1.0,3,29498.0
671,200671,34.0,1,1,16.0,2,2,2,3.0,0,4.0,1,2.0,0,2,1,0.0,1,17008.0
4273,204273,37.0,0,3,10.0,3,2,3,5.0,3,3.0,1,6.0,0,1,0,1.0,3,28377.0
4210,204210,19.0,1,1,10.0,3,2,3,4.0,0,3.0,2,3.0,0,4,1,1.0,1,20098.0
1903,201903,46.0,1,3,16.0,3,1,3,4.0,3,3.0,1,3.0,1,1,0,0.0,3,24071.0
4260,204260,42.0,1,1,13.0,3,2,4,5.0,1,4.0,3,8.0,1,3,1,3.0,2,24710.0
278,200278,26.0,0,1,6.0,2,1,2,3.0,1,4.0,1,2.0,0,5,0,1.0,2,21397.0
3513,203513,29.0,1,1,7.0,2,2,4,5.0,0,3.0,1,3.0,0,4,0,2.0,1,20241.0
4317,204317,42.0,1,3,7.0,3,2,3,2.0,3,5.0,1,3.0,0,3,1,2.0,3,27070.0
365,200365,46.0,0,1,13.0,3,1,1,3.0,1,3.0,0,3.0,0,5,0,0.0,2,20258.0
1657,201657,55.0,1,1,20.0,3,2,3,1.0,2,4.0,2,1.0,0,1,1,1.0,4,33722.0
4352,204352,36.0,1,1,23.0,2,2,4,4.0,3,3.0,1,6.0,1,1,0,1.0,3,26310.0
1221,201221,45.0,0,1,6.0,2,2,3,4.0,3,3.0,1,4.0,0,1,1,2.0,3,25748.0
4743,204743,34.0,1,3,16.0,3,0,4,4.0,1,5.0,3,2.0,1,3,0,1.0,2,26902.0
2950,202950,38.0,1,1,10.0,2,2,3,4.0,3,3.0,0,3.0,0,2,1,1.0,3,28112.0
1184,201184,54.0,1,1,28.0,3,1,3,3.0,4,3.0,1,4.0,0,1,1,1.0,0,32426.0
2534,202534,41.0,0,1,7.0,2,2,4,5.0,4,4.0,0,3.0,0,2,1,3.0,0,32181.0
1293,201293,43.0,0,1,15.0,2,2,2,3.0,0,3.0,2,5.0,0,3,0,1.0,1,17438.0
4431,204431,26.0,1,3,15.0,2,2,3,2.0,1,4.0,1,2.0,0,4,1,1.0,2,23529.0
4488,204488,35.0,1,1,7.0,2,1,4,2.0,0,3.0,3,4.0,0,1,1,2.0,1,21958.0
1916,201916,41.0,0,3,16.0,2,2,2,3.0,1,3.0,2,1.0,0,1,0,1.0,2,21230.0
1599,201599,49.0,1,1,26.0,3,1,3,3.0,1,5.0,1,2.0,0,1,1,0.0,2,21567.0
3341,203341,60.0,1,3,10.0,2,0,3,5.0,1,3.0,3,7.0,0,3,0,1.0,2,23849.0
3752,203752,39.0,1,3,9.0,3,1,4,6.0,1,3.0,1,4.0,1,3,0,1.0,2,24083.0
82,200082,55.0,1,3,6.0,2,2,3,3.0,3,3.0,0,4.0,0,2,0,1.0,3,25239.0
4513,204513,37.0,1,2,20.0,2,2,3,4.0,0,4.0,1,6.0,0,3,1,2.0,1,20821.0
2805,202805,41.0,1,1,17.0,2,1,3,3.0,0,3.0,0,5.0,1,3,0,2.0,1,20891.0
3219,203219,44.0,1,3,32.0,3,2,4,5.0,3,3.0,1,7.0,0,4,1,2.0,3,29476.0
1993,201993,50.0,1,1,34.0,3,2,3,1.0,0,3.0,1,2.0,1,1,0,1.0,1,18221.0
4055,204055,46.0,1,1,36.0,3,2,3,4.0,0,3.0,3,7.0,0,1,1,1.0,1,22130.0
4617,204617,39.0,0,3,17.0,1,0,3,4.0,1,3.0,3,3.0,1,3,1,1.0,2,24344.0
1444,201444,56.0,1,1,13.0,1,2,3,3.0,0,3.0,1,1.0,0,4,1,2.0,1,17339.0
4748,204748,35.0,1,3,16.0,2,1,4,4.0,1,3.0,1,3.0,0,1,0,1.0,2,24392.0
2632,202632,35.0,0,1,9.0,2,2,3,5.0,1,3.0,0,3.0,0,4,0,1.0,2,28225.0
1949,201949,24.0,0,1,13.0,2,1,2,3.0,0,3.0,1,2.0,1,4,0,0.0,1,17886.0
2491,202491,38.0,1,1,26.0,2,2,4,4.0,0,4.0,0,6.0,0,4,1,2.0,1,21700.0
926,200926,43.0,1,3,10.0,3,0,2,4.0,3,3.0,3,4.0,0,3,1,0.0,3,25231.0
456,200456,31.0,1,3,13.0,2,2,2,4.0,3,3.0,1,1.0,0,3,1,0.0,3,26557.0
3828,203828,35.0,1,3,7.0,3,2,3,4.0,3,3.0,3,3.0,0,5,1,1.0,3,28566.0
3332,203332,36.0,0,3,15.0,3,1,4,5.0,3,3.0,0,6.0,1,5,1,3.0,3,29055.0
2926,202926,32.0,1,3,20.0,3,2,3,4.0,1,5.0,1,4.0,0,2,0,1.0,2,22911.0
2034,202034,45.0,1,3,8.0,1,2,2,5.0,1,3.0,3,1.0,0,5,1,1.0,2,21632.0
758,200758,59.0,1,3,6.0,1,2,3,3.0,3,3.0,0,4.0,1,2,0,1.0,3,26904.0
1063,201063,29.0,1,3,25.0,2,2,3,4.0,1,3.0,1,2.0,0,4,1,0.0,2,23620.0
4304,204304,44.0,1,1,19.0,2,2,3,5.0,4,4.0,1,3.0,0,3,1,2.0,0,33014.0
3836,203836,36.0,1,3,14.0,2,1,3,4.0,1,3.0,1,3.0,1,4,1,2.0,2,23882.0
3876,203876,38.0,1,1,17.0,2,1,3,2.0,3,3.0,1,3.0,1,1,0,2.0,3,32422.0
534,200534,53.0,1,1,13.0,2,2,2,2.0,4,3.0,0,4.0,0,2,0,0.0,0,29814.0
3769,203769,43.0,1,1,15.0,2,2,3,4.0,0,3.0,3,6.0,0,1,1,2.0,1,22646.0
847,200847,34.0,0,1,6.0,3,2,3,4.0,1,5.0,2,1.0,0,2,1,2.0,2,20343.0
1918,201918,40.0,1,1,12.0,2,0,3,3.0,4,3.0,3,1.0,0,5,1,0.0,0,28237.0
3230,203230,28.0,0,1,15.0,2,2,3,6.0,0,3.0,0,3.0,0,2,1,2.0,1,23299.0
614,200614,26.0,0,1,11.0,3,1,2,4.0,0,3.0,0,2.0,1,2,0,1.0,1,17366.0
2820,202820,52.0,1,3,21.0,2,1,3,4.0,1,3.0,0,6.0,0,3,0,2.0,2,23614.0
1355,201355,36.0,1,3,23.0,3,2,2,4.0,1,4.0,1,3.0,0,4,1,0.0,2,20507.0
645,200645,29.0,1,3,6.0,3,1,2,4.0,0,3.0,1,7.0,1,2,0,1.0,1,17800.0
1264,201264,55.0,1,1,8.0,3,2,2,4.0,2,5.0,1,1.0,0,5,0,1.0,4,34038.0
4067,204067,46.0,1,1,16.0,2,2,3,4.0,1,4.0,1,2.0,0,4,1,1.0,2,21026.0
2841,202841,26.0,1,3,11.0,2,1,3,5.0,1,3.0,3,3.0,1,2,0,2.0,2,23165.0
1785,201785,43.0,0,1,16.0,2,1,2,3.0,0,3.0,2,1.0,0,5,0,0.0,1,17455.0
4527,204527,35.0,1,2,10.0,2,2,3,4.0,0,3.0,1,2.0,0,1,1,1.0,1,22415.0
1838,201838,40.0,1,3,28.0,3,2,3,4.0,1,3.0,1,3.0,1,3,1,0.0,2,21380.0
1326,201326,32.0,1,3,8.0,3,2,2,4.0,1,4.0,3,1.0,1,1,1,0.0,2,24907.0
646,200646,53.0,1,3,14.0,3,2,3,3.0,4,3.0,0,6.0,0,3,0,2.0,0,26836.0
2912,202912,53.0,1,1,13.0,1,2,4,4.0,1,5.0,1,5.0,1,4,1,3.0,2,24255.0
3933,203933,39.0,1,1,9.0,2,2,3,4.0,0,3.0,3,7.0,1,1,0,1.0,1,22622.0
1983,201983,20.0,1,1,16.0,3,2,2,3.0,0,3.0,2,2.0,1,5,1,1.0,1,16009.0
2833,202833,38.0,1,1,17.0,2,2,3,4.0,1,4.0,3,4.0,1,5,0,2.0,2,22875.0
1945,201945,26.0,1,3,34.0,3,2,3,3.0,1,4.0,1,2.0,0,3,0,0.0,2,21272.0
2,200002,37.0,1,1,8.0,0,2,3,4.0,0,3.0,2,7.0,1,3,0,0.0,1,17090.0
3266,203266,35.0,0,1,9.0,2,2,4,4.0,1,3.0,3,4.0,0,4,1,3.0,2,22711.0
3090,203090,54.0,1,3,15.0,3,2,4,4.0,4,3.0,0,7.0,0,3,0,3.0,0,30514.0
1128,201128,36.0,0,1,12.0,2,2,3,1.0,1,5.0,1,4.0,1,4,1,1.0,2,20562.0
343,200343,29.0,1,3,16.0,3,1,2,4.0,1,4.0,1,2.0,1,5,0,1.0,2,23268.0
4169,204169,26.0,1,1,7.0,2,1,4,4.0,1,3.0,1,2.0,0,3,1,2.0,2,23576.0
3459,203459,35.0,0,1,7.0,2,2,4,4.0,0,5.0,1,7.0,0,1,1,3.0,1,21674.0
2854,202854,31.0,1,1,9.0,2,0,3,6.0,1,3.0,3,4.0,0,2,0,2.0,2,24769.0
1043,201043,53.0,1,1,8.0,3,2,2,1.0,4,4.0,2,5.0,0,1,1,0.0,0,31598.0
600,200600,32.0,1,1,10.0,2,1,3,4.0,1,3.0,0,2.0,0,4,1,0.0,2,21162.0
3195,203195,51.0,0,3,7.0,2,1,4,4.0,1,3.0,0,2.0,0,2,1,2.0,2,25025.0
2177,202177,47.0,0,1,22.0,3,2,3,1.0,1,3.0,1,2.0,1,1,1,0.0,2,20067.0
913,200913,45.0,1,3,8.0,3,1,3,5.0,2,4.0,2,3.0,1,5,0,2.0,4,33824.0
4404,204404,39.0,1,1,7.0,2,1,3,4.0,0,5.0,3,5.0,0,1,0,2.0,1,21297.0
3247,203247,35.0,0,1,10.0,2,2,3,5.0,0,3.0,0,5.0,0,2,1,1.0,1,21657.0
495,200495,27.0,1,3,8.0,3,2,2,3.0,0,5.0,1,1.0,0,5,0,1.0,1,18041.0
3299,203299,38.0,1,1,7.0,2,1,3,5.0,1,3.0,0,3.0,0,2,1,2.0,2,25152.0
4719,204719,46.0,0,3,16.0,2,1,4,5.0,1,3.0,1,3.0,0,3,1,3.0,2,24271.0
3799,203799,37.0,1,3,24.0,3,2,3,5.0,1,4.0,1,4.0,0,4,1,1.0,2,24185.0
4736,204736,35.0,0,1,9.0,2,2,4,4.0,1,3.0,3,4.0,0,4,1,2.0,2,22711.0
752,200752,36.0,1,1,22.0,2,1,2,1.0,0,5.0,2,2.0,0,2,1,0.0,1,17743.0
2302,202302,37.0,1,1,31.0,3,1,2,4.0,1,3.0,1,1.0,0,3,1,0.0,2,20731.0
2866,202866,20.0,1,2,9.0,1,2,3,5.0,0,3.0,2,3.0,0,3,1,2.0,1,21242.0
1591,201591,33.0,0,3,28.0,3,2,3,3.0,1,4.0,1,1.0,0,1,0,0.0,2,21146.0
993,200993,25.0,1,3,24.0,2,2,3,1.0,1,3.0,0,3.0,0,1,0,0.0,2,21232.0
388,200388,42.0,1,1,6.0,2,1,3,3.0,0,5.0,1,4.0,0,3,1,1.0,1,17576.0
4727,204727,40.0,0,1,9.0,2,2,3,4.0,4,3.0,1,2.0,0,3,1,1.0,0,30847.0
4148,204148,34.0,1,1,21.0,3,2,3,4.0,0,3.0,1,7.0,1,1,1,2.0,1,21114.0
2797,202797,38.0,1,1,13.0,3,2,3,3.0,1,5.0,1,6.0,1,3,1,2.0,2,24652.0
2600,202600,52.0,1,1,14.0,3,2,3,5.0,1,3.0,0,4.0,0,3,1,2.0,2,24810.0
1778,201778,58.0,0,1,6.0,2,2,2,5.0,1,3.0,1,3.0,1,1,1,1.0,2,20660.0
4127,204127,52.0,1,1,15.0,2,2,3,5.0,3,4.0,1,7.0,0,3,1,2.0,3,31168.0
1483,201483,34.0,1,1,25.0,3,2,3,3.0,0,3.0,1,1.0,0,3,0,0.0,1,17661.0
3608,203608,41.0,1,1,23.0,2,0,3,4.0,3,3.0,3,8.0,1,4,1,1.0,3,26623.0
2073,202073,45.0,1,1,8.0,2,1,3,4.0,0,3.0,2,2.0,0,3,1,0.0,1,17274.0
4278,204278,38.0,1,1,17.0,3,1,4,4.0,0,5.0,1,8.0,0,1,1,3.0,1,22130.0
4150,204150,34.0,1,1,9.0,2,1,3,4.0,0,5.0,1,2.0,0,3,1,2.0,1,21385.0
2863,202863,31.0,0,1,10.0,2,2,3,4.0,0,3.0,0,6.0,0,3,0,2.0,1,20775.0
2649,202649,30.0,1,3,34.0,3,1,3,4.0,3,3.0,0,3.0,0,3,1,2.0,3,26317.0
4231,204231,53.0,1,1,15.0,3,2,3,5.0,1,4.0,1,4.0,0,1,1,1.0,2,23619.0
1596,201596,58.0,1,1,29.0,3,1,3,3.0,3,3.0,1,2.0,0,3,1,0.0,3,25312.0
727,200727,18.0,0,1,11.0,2,2,3,3.0,0,3.0,2,2.0,0,2,1,1.0,1,16051.0
2165,202165,37.0,1,3,6.0,2,2,2,4.0,3,3.0,1,6.0,0,1,1,1.0,3,25609.0
1535,201535,55.0,1,1,14.0,3,1,2,3.0,4,3.0,1,3.0,1,3,1,1.0,0,29756.0
3249,203249,46.0,0,3,16.0,2,1,4,5.0,1,3.0,0,3.0,0,3,0,1.0,2,24271.0
2678,202678,34.0,1,1,21.0,3,2,3,4.0,0,3.0,0,7.0,1,2,0,2.0,1,21114.0
536,200536,60.0,1,3,22.0,3,2,2,3.0,1,5.0,2,1.0,0,4,1,0.0,2,20405.0
2397,202397,36.0,1,2,15.0,1,1,2,3.0,0,3.0,1,2.0,0,1,1,0.0,1,20410.0
1704,201704,33.0,1,1,20.0,3,2,2,3.0,0,3.0,1,6.0,1,1,1,1.0,1,17436.0
4455,204455,37.0,0,1,15.0,2,1,4,2.0,3,5.0,1,2.0,0,3,0,2.0,3,30391.0
1176,201176,49.0,1,1,28.0,2,1,3,3.0,4,4.0,1,4.0,0,4,0,1.0,0,31413.0
2695,202695,40.0,0,1,9.0,1,1,4,4.0,3,3.0,2,2.0,0,2,1,2.0,3,29616.0
548,200548,43.0,0,3,21.0,2,2,2,4.0,1,3.0,0,4.0,0,5,0,1.0,2,21804.0
2217,202217,38.0,1,3,9.0,2,2,2,3.0,1,3.0,3,1.0,1,3,1,0.0,2,21861.0
1400,201400,38.0,0,2,6.0,2,2,2,3.0,0,4.0,1,1.0,1,1,1,1.0,1,17991.0
423,200423,30.0,0,3,28.0,2,1,3,3.0,3,5.0,0,1.0,0,2,1,0.0,3,23412.0
4021,204021,26.0,1,3,12.0,3,2,3,5.0,1,3.0,3,3.0,1,3,0,2.0,2,24422.0
4336,204336,20.0,1,2,9.0,1,2,3,5.0,0,3.0,2,3.0,0,3,0,1.0,1,21242.0
425,200425,50.0,1,1,35.0,2,2,2,4.0,4,3.0,0,1.0,0,5,1,1.0,0,32046.0
4312,204312,38.0,0,1,32.0,3,1,4,4.0,1,3.0,1,5.0,1,3,1,3.0,2,23127.0
3842,203842,34.0,0,1,14.0,2,2,3,4.0,1,3.0,1,3.0,0,5,1,2.0,2,24646.0
1354,201354,56.0,1,1,30.0,2,2,3,3.0,0,3.0,2,2.0,0,3,0,0.0,1,17587.0
4141,204141,30.0,0,3,7.0,3,1,3,4.0,3,3.0,1,3.0,0,3,1,2.0,3,26596.0
1364,201364,28.0,0,3,6.0,2,2,2,4.0,1,3.0,1,2.0,1,1,0,0.0,2,21834.0
2066,202066,35.0,1,1,6.0,2,1,2,1.0,0,3.0,2,4.0,0,3,1,1.0,1,17506.0
1537,201537,45.0,1,1,13.0,2,2,2,3.0,3,5.0,1,3.0,0,3,0,0.0,3,24724.0
3609,203609,45.0,0,2,7.0,2,2,3,4.0,1,3.0,1,6.0,1,5,1,2.0,2,24421.0
2481,202481,36.0,1,3,9.0,3,1,4,4.0,0,3.0,0,3.0,0,2,1,1.0,1,20692.0
3786,203786,35.0,1,3,11.0,2,2,4,4.0,3,3.0,1,4.0,1,4,0,3.0,3,28391.0
251,200251,39.0,0,1,8.0,1,0,3,3.0,3,3.0,3,1.0,0,2,1,1.0,3,25938.0
4131,204131,30.0,1,1,7.0,1,2,3,4.0,0,3.0,2,2.0,0,1,0,1.0,1,20736.0
834,200834,34.0,1,3,15.0,2,1,3,3.0,1,3.0,0,2.0,0,2,1,2.0,2,20714.0
1893,201893,30.0,0,3,28.0,2,1,3,3.0,3,5.0,1,1.0,0,1,1,1.0,3,23412.0
2975,202975,33.0,1,1,10.0,2,1,3,4.0,3,3.0,2,5.0,0,2,1,2.0,3,29837.0
274,200274,21.0,1,1,9.0,3,2,3,4.0,0,3.0,2,2.0,0,5,1,1.0,1,18230.0
265,200265,29.0,1,3,8.0,3,2,3,4.0,1,4.0,0,3.0,0,4,0,1.0,2,21644.0
2914,202914,25.0,0,3,31.0,3,2,3,4.0,0,3.0,0,2.0,0,4,0,2.0,1,21078.0
2126,202126,32.0,1,1,31.0,2,2,2,3.0,0,3.0,2,2.0,1,5,0,0.0,1,17795.0
2860,202860,39.0,0,1,9.0,2,2,3,4.0,0,3.0,0,3.0,1,5,1,2.0,1,20380.0
2845,202845,57.0,0,3,13.0,2,1,3,3.0,4,5.0,0,2.0,0,3,1,1.0,0,31890.0
1198,201198,33.0,0,3,22.0,2,1,2,3.0,1,3.0,1,2.0,1,1,0,0.0,2,20368.0
658,200658,44.0,1,1,15.0,2,2,3,3.0,0,5.0,0,2.0,1,3,1,0.0,1,17559.0
3387,203387,47.0,1,2,7.0,2,1,3,4.0,0,5.0,3,8.0,0,5,1,1.0,1,22101.0
3888,203888,57.0,1,1,14.0,1,2,4,4.0,0,3.0,1,2.0,0,4,1,3.0,1,21017.0
3514,203514,29.0,0,3,14.0,2,2,3,4.0,1,5.0,3,2.0,0,3,1,2.0,2,23576.0
1590,201590,30.0,0,1,29.0,2,2,3,5.0,0,3.0,1,2.0,0,3,0,0.0,1,17613.0
1763,201763,26.0,1,3,10.0,3,2,2,4.0,1,3.0,2,2.0,1,1,1,0.0,2,20828.0
2006,202006,60.0,1,3,22.0,3,2,2,3.0,1,5.0,2,1.0,0,4,1,1.0,2,20405.0
2171,202171,53.0,1,3,8.0,3,2,2,3.0,4,3.0,1,7.0,0,3,1,0.0,0,29852.0
4859,204859,51.0,0,3,19.0,2,2,3,4.0,1,3.0,2,5.0,1,3,1,2.0,2,35558.0
1574,201574,37.0,0,1,8.0,2,2,3,4.0,1,3.0,1,6.0,0,1,1,2.0,2,20163.0
1216,201216,43.0,1,3,8.0,3,2,3,3.0,1,3.0,1,2.0,1,3,0,0.0,2,22847.0
3900,203900,36.0,0,1,25.0,2,2,4,4.0,1,3.0,1,3.0,1,3,1,1.0,2,24367.0
1003,201003,25.0,1,1,6.0,1,2,2,3.0,0,3.0,0,5.0,0,5,1,1.0,1,18229.0
3589,203589,37.0,1,1,19.0,2,1,4,4.0,1,3.0,1,2.0,1,1,0,3.0,2,23341.0
4275,204275,41.0,1,1,17.0,2,1,3,2.0,0,3.0,1,5.0,1,3,0,2.0,1,20891.0
4164,204164,38.0,0,1,17.0,3,2,4,4.0,3,3.0,1,8.0,0,3,0,3.0,3,28726.0
2494,202494,49.0,1,1,7.0,2,2,4,5.0,3,3.0,3,2.0,1,5,0,3.0,3,24059.0
2991,202991,43.0,0,1,26.0,3,2,3,3.0,0,3.0,1,8.0,1,3,1,2.0,1,21437.0
4560,204560,54.0,1,3,15.0,3,2,4,4.0,4,3.0,1,7.0,0,3,1,1.0,0,30514.0
2204,202204,22.0,1,1,14.0,2,2,3,5.0,0,5.0,1,2.0,0,1,0,1.0,1,17451.0
3508,203508,31.0,1,2,7.0,2,2,3,4.0,0,3.0,1,2.0,0,1,0,2.0,1,20742.0
3713,203713,44.0,1,2,9.0,2,2,4,4.0,0,3.0,3,2.0,0,1,0,1.0,1,22217.0
2702,202702,52.0,1,1,7.0,2,2,4,4.0,0,3.0,0,3.0,0,4,1,1.0,1,21401.0
1042,201042,44.0,0,1,11.0,2,2,2,4.0,0,3.0,2,4.0,0,1,0,1.0,1,18162.0
392,200392,54.0,1,1,11.0,3,2,2,3.0,2,5.0,0,5.0,0,4,1,0.0,4,34406.0
121,200121,33.0,0,3,28.0,3,2,3,3.0,1,4.0,0,1.0,0,2,0,1.0,2,21146.0
2279,202279,28.0,1,1,9.0,3,1,3,3.0,3,4.0,1,1.0,0,4,0,0.0,3,22655.0
2137,202137,41.0,1,1,8.0,2,1,2,5.0,0,3.0,1,5.0,1,3,0,1.0,1,17778.0
591,200591,33.0,1,3,22.0,3,1,3,3.0,1,5.0,2,6.0,0,3,1,0.0,2,20324.0
303,200303,31.0,1,3,13.0,1,2,3,2.0,1,3.0,0,5.0,0,2,1,0.0,2,21929.0
1547,201547,45.0,1,1,12.0,2,2,2,3.0,3,5.0,1,5.0,1,3,1,1.0,3,28245.0
2277,202277,38.0,1,3,16.0,3,2,3,4.0,3,3.0,1,1.0,1,3,1,1.0,3,23740.0
2730,202730,45.0,0,1,31.0,2,2,3,4.0,0,3.0,1,5.0,1,5,0,2.0,1,21839.0
1204,201204,48.0,0,3,13.0,3,1,3,3.0,0,3.0,1,3.0,1,4,1,1.0,1,17655.0
1885,201885,34.0,0,3,12.0,3,1,2,5.0,0,3.0,1,1.0,0,4,0,1.0,1,17351.0
3521,203521,30.0,1,1,7.0,1,2,4,5.0,0,5.0,2,8.0,0,3,0,3.0,1,21040.0
3810,203810,40.0,0,3,28.0,2,1,3,6.0,1,3.0,1,8.0,0,5,0,1.0,2,24414.0
650,200650,43.0,0,1,6.0,2,1,2,3.0,1,3.0,0,5.0,0,2,1,1.0,2,20562.0
407,200407,45.0,1,1,16.0,2,2,3,3.0,0,3.0,0,4.0,0,5,1,0.0,1,17654.0
3463,203463,37.0,1,3,23.0,3,1,4,5.0,1,5.0,0,6.0,0,5,1,1.0,2,24325.0
3621,203621,51.0,1,1,24.0,2,1,3,5.0,3,5.0,1,7.0,0,3,1,1.0,3,31947.0
3735,203735,38.0,1,1,17.0,3,2,3,4.0,1,5.0,3,3.0,0,4,0,1.0,2,22891.0
793,200793,28.0,1,1,21.0,2,2,2,3.0,0,3.0,1,2.0,0,4,1,1.0,1,17207.0
3501,203501,30.0,0,3,20.0,1,0,3,4.0,1,4.0,3,7.0,0,3,0,2.0,2,24443.0
3971,203971,36.0,1,1,30.0,3,1,2,4.0,0,5.0,1,5.0,1,4,0,1.0,1,22692.0
1411,201411,25.0,1,2,8.0,2,1,2,3.0,0,4.0,1,5.0,0,4,0,0.0,1,17187.0
2674,202674,53.0,1,1,9.0,2,1,3,5.0,0,3.0,3,2.0,0,3,0,1.0,1,21890.0
2733,202733,29.0,1,1,15.0,2,1,4,4.0,0,3.0,3,3.0,0,4,0,2.0,1,21988.0
4822,204822,34.0,1,3,32.0,3,2,3,5.0,3,4.0,3,4.0,1,5,1,1.0,3,27058.0
1209,201209,60.0,1,1,6.0,3,2,3,5.0,3,3.0,1,4.0,0,5,0,0.0,3,25883.0
1836,201836,41.0,0,3,10.0,3,2,2,3.0,1,4.0,3,2.0,0,3,1,0.0,2,24355.0
3906,203906,40.0,1,3,31.0,3,1,3,5.0,4,3.0,1,2.0,0,1,1,2.0,0,30709.0
4185,204185,48.0,0,1,36.0,2,2,3,4.0,3,4.0,1,3.0,1,3,1,1.0,3,30527.0
2222,202222,36.0,1,1,22.0,2,1,2,1.0,0,5.0,2,2.0,0,1,1,0.0,1,17743.0
3815,203815,57.0,1,3,18.0,3,1,3,5.0,1,5.0,1,6.0,0,5,0,2.0,2,24058.0
2514,202514,60.0,0,3,7.0,2,0,3,5.0,1,3.0,3,2.0,0,5,1,2.0,2,24151.0
4298,204298,37.0,1,3,9.0,3,2,4,5.0,3,3.0,1,3.0,0,1,1,2.0,3,26274.0
3771,203771,47.0,1,3,10.0,1,1,3,2.0,4,5.0,1,4.0,0,3,1,1.0,0,31903.0
